course_id,course_name,disciplina,credits,trimester
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15903,Big Data Analysis,Stochastic Processes,5,3
15898,Big Data Analysis,Graph Theory and Networks,5,1
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15903,Big Data Analysis,Stochastic Processes,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15897,Big Data Analysis,Analytic methods in Computer Science,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15901,Big Data Analysis,Advanced Databases (NoSQL),5,2
15898,Big Data Analysis,Graph Theory and Networks,5,1
15904,Big Data Analysis,Computational Linear Algebra and Iterative methods,5,3
15900,Big Data Analysis,Business Intelligence,5,2
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
15868,Mathematical & Computational Science,Parallelization of Algorithms,5,1
15861,Mathematical & Computational Science,Parallel Processing Practices,5,2
15872,Mathematical & Computational Science,Introduction to Machine learning and Artificial Intelligence,4,3
